listing_id,review_count,avg_rating,mean_pred_rating,std_pred_rating,mean_review_score,avg_rating_norm,mean_pred_norm,stability,confidence,listing_score,final_score
10068573,156,4.660256410256411,4.999998554205283,6.034342740393429e-06,0.9999996385513208,0.9150641025641026,0.9999996385513208,0.9999969828286298,1.0,0.9745185793967517,0.9745185793967517
1466006243604385973,34,5.0,4.999997110927806,9.477998814762894e-06,0.9999992777319515,1.0,0.9999992777319515,0.9999952610005927,0.9088259594987488,0.9999988919026622,0.9726467100612003
1415804722039983783,33,5.0,4.999996864434444,9.18764973397443e-06,0.9999992161086111,1.0,0.9999992161086111,0.999995406175133,0.9014161010104346,0.9999988797860061,0.9704237432196554
1352878794371564235,36,4.888888888888889,4.999998675452338,7.0617093442532015e-06,0.9999996688630846,0.9722222222222223,0.9999996688630846,0.9999964691453279,0.9230308481401767,0.9916659549131625,0.968767648669784
804832476911921391,31,5.0,4.999997108213363,5.99240390164717e-06,0.9999992770533408,1.0,0.9999992770533408,0.9999970037980491,0.8859191006777896,0.9999991529490448,0.965774912142082
1445483204339454232,31,5.0,4.999992908970002,1.3872460743371616e-05,0.9999982272425005,1.0,0.9999982272425005,0.9999930637696283,0.8859191006777896,0.9999979845488196,0.9657737837295013
1065294651447508391,30,4.966666666666667,4.999997520446778,1.0232689269690877e-05,0.9999993801116943,0.9916666666666667,0.9999993801116944,0.9999948836553652,0.8778034279758328,0.9974988916097367,0.9609316080639517
1089144034811816961,27,4.925925925925926,4.999996997691967,1.168143599438054e-05,0.9999992494229917,0.9814814814814814,0.9999992494229917,0.9999941592820029,0.8517855098376436,0.9944431555193902,0.9502258899321648
1450716848163613638,25,5.0,4.999999942779541,1.5814899393625423e-07,0.9999999856948852,1.0,0.9999999856948854,0.999999920925503,0.8328418655771438,0.9999999802710124,0.9498525409335138
1090729682152920112,25,5.0,4.999999904632569,2.3841857893298325e-07,0.9999999761581421,1.0,0.9999999761581422,0.9999998807907106,0.8328418655771438,0.9999999690055849,0.9498525302330185
